coef_mean,coef_sd,ci_mean,coef_low,coef_high,model,timeframe
-0.010230911582834174,0.001098378942393388,0.00584546102318492,-0.01646020209362702,-0.004001621072041328,barrett_1975,1975-2000
0.00012477335743031593,0.0009492210281590856,0.0032723320464290735,-0.003639468612280562,0.0038890153271411935,broecker_1975,1970-2010
0.007088198845529352,0.0008239639477523404,0.002098270693282664,0.0044403948755082304,0.009736002815550473,schneider_1975_lower,1975-2024
0.014003444943968681,0.0008239639477523401,0.002090166720223427,0.011362058399045683,0.01664483148889168,schneider_1975_median,1975-2024
0.020918691042408007,0.0008239639477523404,0.0020828834019673056,0.01828306412883287,0.023554317955983145,schneider_1975_upper,1975-2024
0.0035827424744881665,0.0010983789423933878,0.0060245767098499135,-0.002814926650056,0.009980411599032332,usgarp_1975,1975-2000
0.04639353371027197,0.0010983789423933876,0.0058577029645935745,0.04015275413431448,0.05263431328622945,watts_1975,1975-2000
0.008793533710273057,0.0010983789423933876,0.0058577029642358,0.0025527541346513872,0.015034313285894725,budyko_1977,1975-2000
0.003401226733484154,0.0008053749203732874,0.0019986847903203735,0.0008543633400992052,0.0059480901268691025,nordhaus_1977,1974-2024
0.003172516208838366,0.00082396394775234,0.0021701069790288786,0.00046743020987261366,0.0058776022078041185,rotty_1977_lower,1975-2024
0.010263425299747428,0.0008239639477523402,0.0021701069794728854,0.007558339300425479,0.012968511299069377,rotty_1977_median,1975-2024
0.017354334390656485,0.0008239639477523404,0.0021701069799074323,0.014649248390985928,0.020059420390327043,rotty_1977_upper,1975-2024
0.006509807088494388,0.0008731559206080197,0.0023930609086259356,0.003567770175178582,0.009451844001810195,kellogg_1978_lower,1978-2024
0.02512682836509003,0.00087315592060802,0.007243117967438695,0.017684275135374274,0.03256938159480579,kellogg_1978_median,1978-2024
0.04374384964168568,0.0008731559206080197,0.016864121981106067,0.026793113643489495,0.060694585639881865,kellogg_1978_upper,1978-2024
-0.0024898333643110274,0.0006571502809095517,0.0007405243805140913,-0.003975551318920377,-0.0010041154097016783,rotty_1978_lower,1860-2024
-0.0002041483054351942,0.0006571502809095518,0.0008678826531322878,-0.0017572747594371693,0.0013489781485667809,rotty_1978_median,1860-2024
0.0020815367534406395,0.0006571502809095517,0.0015478008455028997,6.791590038704139e-05,0.004095157606494237,rotty_1978_upper,1860-2024
-0.007460361958188986,0.001020030488242456,0.004816219479240904,-0.01267505366988203,-0.002245670246495941,hoyt_1979_lower,1970-2000
-0.0057888843930379245,0.001020030488242456,0.004819158177986571,-0.011006290369213773,-0.0005714784168620755,hoyt_1979_median,1970-2000
-0.00411740682788686,0.0010200304882424561,0.00481587137078817,-0.00933177703297949,0.0010969633772057695,hoyt_1979_upper,1970-2000
